ID LANGUAGE TITLE ABSTRACT
103214	es	Un paciente con ascitis en atención primaria	El médico de familia debe ser capaz no sólo de identificar una ascitis, sino también de hacer una aproximación diagnóstica, un correcto tratamiento médico de la misma y conocer las posibles complicaciones que pueden aparecer en un paciente afectado de esta enfermedad, para prevenir su aparición y, en el caso de que aparezca, poder decidir su traslado a un centro hospitalario. Para ello es fundamental que el médico de familia tenga claro cuáles son los criterios de derivación hospitalaria de un enfermo con ascitis y cómo ha de realizarse dicho traslado. En el presente artículo se analizará brevemente la fisiopatología de la ascitis, haciendo más hincapié sobre clínica y diagnóstico; se tratará con detenimiento el tratamiento médico de ésta en el ámbito de atención primaria, se definirán cuáles son los criterios de derivación hospitalaria, haciendo una pequeña mención a la técnica de la paracentesis evacuadora, técnica hasta ahora reservada al medio hospitalario, cuya realización se empieza a plantear en atención primaria (AU)"
103270	es	Profilaxis de la enfermedad tromboembólica en la cirugía de cadera y rodilla	Se realiza una revisión bibliográfica sobre la incidencia de la enfermedad tromboembólica en la cirugía, tanto electiva como urgente de cadera y rodilla, abordándose a continuación aspectos como la necesidad de la profilaxis, los diferentes métodos para la misma y la duración de ésta. Finalmente se comentan algunos aspectos sobre las implicaciones de la profilaxis de esta enfermedad y la anestesia intra o periraquídea (AU)"
103437	es	Evaluación de la eficacia de un protocolo destinado a mejorar el control glucémico de los pacientes con hiperglucemia ingresados en servicios hospitalarios de medicina interna	Objetivos. Los objetivos del presente trabajo fueron evaluar si la difusión de un protocolo de manejo de la hiperglucemia sería capaz de incrementar el uso de insulina programada y mejorar el control glucémico durante la estancia hospitalaria. Pacientes y métodos. Estudio observacional de cohortes retrospectivo analítico. Se comparan 2 grupos de pacientes dados de alta con un diagnóstico relacionado con diabetes (DM) en servicios de Medicina Interna, antes (grupoPRE) y después (grupoPOS) de la implantación de un protocolo de actuación. Las respuestas analizadas fueron indicadores de proceso (probabilidad de permanecer sin insulina programada, evaluada mediante curvas de Kaplan-Meier), y de resultados (diferencias ajustadas (grupoPOS ? grupoPRE) de control glucémico, evaluadas mediante regresión lineal múltiple). Resultados. Hubo 228 pacientes en el grupoPRE y 127 en el grupoPOS. La mediana del tiempo hasta el inicio de insulina programada fue de un día (IC 95%: 0-2,5) en el grupoPOS y de cuatro días (IC 95%: 2-6) en el grupoPRE (p=0,056). La glucemia en las primeras 48 horas de ingreso entre los pacientes que no recibieron insulina programada fue inferior en el grupoPOS respecto al grupoPRE (163,9 vs 186,7 mg/dl; p=0,025). La glucemia media las primeras 24 horas fue inferior en el grupoPOS (diferencia: -24,8 mg/dl (IC 95%: -40,5-(-9); p=0,002)). En análisis estratificado, la diferencia en glucemia media durante el ingreso fue significativa en los pacientes en ayunas (-29,8 mg/dl; IC 95%: -58,9-(-0,6); p=0,045) pero no en aquellos con ingesta conservada. Conclusión. Un protocolo específico puede mejorar la calidad en la asistencia hospitalaria al paciente con DM (AU)"
104017	en	The prognostic value of hTERT expression levels in advanced-stage colorectal cancer patients: a comparison between tissue and serum expression	AIM: Telomeres are regions of highly repetitive, non-coding DNA located at the termini of chromosomes whose principal function is to maintain the structural stability of these ends. In 90% of human tumours, telomere length is maintained by the expression and activation of telomerase reverse transcriptase. Various studies have demonstrated an increase in telomerase activity in tumour tissue, which suggests its possible prognostic value. The main objective of our study was to study the prognostic value of the expression level of telomerase catalytic component (hTERT) in patients with colorectal cancer (CRC). METHODS: We analysed the prognostic value of the ratio of telomerase expression in tumour tissue to telomerase expression in the adjacent healthy mucosa and the prognostic value of the expression level of hTERT in the serum of patients diagnosed with CRC. As secondary objectives of the study, we (1) analysed the correlation between telomerase expression in the serum and that in the tumour tissue and (2) analysed the relationship between telomerase expression and different clinical parameters. RESULTS: Peripheral blood and tissue samples taken from 48 patients with CRC were analysed. No significant differences were observed in disease-free survival (DFS) or overall survival time (OST) between the groups of patients categorised based on the ratio of telomerase expression between tumour tissue and healthy tissue. The correlation index (Pearson's coefficient) between telomerase levels in the serum and those in tissue was 0.32. Our study of the relationship between telomerase levels in the serum and different clinical variables, such as tumour size, ganglion affectation, preoperative carcinoembryonic antigen levels and stage, revealed a higher telomerase expression level in patients with stage IV CRC. There was no significant association between telomerase expression in tumour tissue and the clinical parameters analysed. CONCLUSIONS: The results obtained in our study do not allow us to propose that the level of telomerase expression be used as a prognostic factor in colorectal cancer. Thus, we cannot consider telomerase expression in the serum as a surrogate marker of its expression in tumour tissue (AU)"
10447	es	Evaluación de la eficacia de un programa integral de prevención secundaria de la enfermedad cardiovascular en atención primaria: estudio PREseAP	Objetivos. Evaluar la eficacia de un programa integral de prevención secundaria para reducir la morbimortalidad en los pacientes que han tenido una enfermedad cardiovascular, controlar los factores de riesgo y el cumplimiento de la medicación profiláctica para prevenir recurrencias y mejorar la calidad de vida de los pacientes con enfermedad cardiovascular.         Diseño. Ensayo clínico aleatorizado por clusters, abierto, pragmático, en atención primaria.         Emplazamiento. Un total de 42 centros de salud de 8 comunidades autónomas del Estado español.         Participantes. Varones y mujeres hasta 85 años de edad, diagnosticados de enfermedad coronaria y/o accidente cerebrovascular y/o enfermedad vascular periférica en el último año, y que no presenten una enfermedad grave o terminal.         Intervención. Se aleatorizarán los centros de salud para seguir la atención habitual en los pacientes diagnosticados de enfermedad cardiovascular (grupo control) o para implantar un programa integral de prevención secundaria (grupo intervención).         Mediciones principales. Acontecimientos letales atribuibles a enfermedad cardiovascular, acontecimientos no letales atribuibles a enfermedad cardiovascular, acontecimientos letales por cualquier causa y calidad de vida relacionada con la salud (SF-36)"
104631	en	FTO-dependent function of N6-methyladenosine is involved in the hepatoprotective effects of betaine on adolescent mice	Nonalcoholic fatty liver disease (NAFLD) is now the most common cause of chronic liver disease among children and adolescents in the developed world. Betaine, as a methyl donor, recently has been demonstrated to exert its hepatoprotective effects through rectifying the genomic DNA hypomethylation state. However, whether betaine supplementation affects N6-methyladenosine (m6A) mRNA methylation in NAFLD is still unknown. We conducted the current study to investigate the effects of betaine supplementation during adolescence on high-fat diet-induced pathological changes in liver of mice, and we further identified the effects of betaine supplementation on expression of the fat mass and obesity-associated gene (FTO) and hepatic m6A mRNA methylation. Our results showed that betaine supplementation across adolescence significantly alleviated high-fat-induced impairment of liver function and morphology as well as ectopic fat accumulation. Surprisingly, no significant effects on serum TG and NEFA level, as well as fat mass, were observed in mice supplemented with betaine. We also found that high-fat diet upregulated ACC1 and FAS gene expression and downregulated HSL and ATGL gene expression. However, these alterations were rectified by betaine supplementation. Moreover, an m6A hypomethylation state and increased FTO expression were detected in mice fed with high-fat diet, while betaine supplementation prevented these changes. Our results suggested that betaine supplementation during adolescence could protect mice from high-fat-induced NAFLD by decreasing de novo lipogenesis and increasing lipolysis. Furthermore, a novel FTO-dependent function of m6A may involve in the hepatoprotective effects of betaine (AU)"
104639	en	Gut microbiota: a key player in health and disease. A review focused on obesity	Gut microbiota, its evolutive dynamics and influence on host through its protective, trophic and metabolic actions, has a key role in health and opens unique opportunities for the identification of new markers of the physiopathological state of each individual. Alterations in gut microbiota composition have been associated with plenty disorders. Of interest, the vast number of studies demonstrates the role of microbiota in obesity, a serious public health problem that has reached epidemic proportions in many developed and middle-income countries. The economic and health costs of this condition and its comorbidities such as fatty liver, insulin resistance/diabetes, or cardiovascular events are considerable. Therefore, every strategy designed to reduce obesity would imply important savings. Targeting microbiota, in order to restore/modulate the microbiota composition with antibiotics, probiotics, prebiotics, or even fecal transplants, is considered as a promising strategy for the development of new solutions for the treatment of obesity. However, there is still lot to do in this field in order to identify the exact composition of microbiota in ?health? and the specific mechanisms that regulate the host-microbiotal crosstalk. In addition, it is important to note that changes not only in the gut microbiota profile (abundance) but also in its metabolism and functions need to be taken into account in the context of contribution in the physiopathology of obesity and related disorders (AU)"
104939	es	Hipertensión endocraneal	Introducción y objetivos. El síndrome de hipertensión endocraneal constituye una de las complicaciones neurológicas más frecuentes y temidas en la práctica clínica lo cual motiva siempre a la profundización y actualización en este tema. Es este precisamente el objetivo de la actual revisión. Desarrollo. La hipertensión endocraneal constituye la vía común de presentación de un gran número de patologías neurológicas y extraneurológicas. El aumento del volumen de uno o más de los componentes del recinto intracraneal conlleva a lesiones secundarias en el encéfalo y hasta la muerte del enfermo lo cual en muchas ocasiones puede ser evitado por un reconocimiento y acción oportunas por parte del médico quién además de imponer medidas terapéuticas generales e inespecíficas para lograr la normalización de la presión endocraneal así como ser acucioso en la interpretación de la presentación clínica y las investigaciones complementarias para interpretar la etiología del fenómeno lo que permite aplicar medidas específicas de tratamiento. La monitorización continua de la presión intracraneal y otras técnicas de neuromonitorización constituyen una ayuda insustituible para las diferentes decisiones terapéuticas. Conclusiones. El conocimiento sobre la fisiopatología, el diagnóstico y el tratamiento del síndrome de hipertensión endocraneal se mantiene como un punto capital y álgido en la medicina moderna. En los últimos años se ha avanzado en la mejor aplicación de las terapéuticas ya conocidas y en la introducción de nuevos fármacos. El empleo de las diferentes técnicas de neuromonitorización permite optimizar el arsenal terapéutico disponible (AU)"
105525	es	""No rechaces un té a la menta, es símbolo de hospitalidad"". El acercamiento a la inmigración desde la Psicología	En España, el fenómeno de la inmigración sólo está en sus inicios con respecto a otros países europeos. Sin embargo, no se puede obviar que, al ser un fenómeno creciente, está constituyendo, dentro de nuestras fronteras, una masa poblacional con unas especiales características. Por ello se requiere una respuesta urgente y efectiva, con el fin de alcanzar formas reales de integración entre la población autóctona e inmigrante. Entre las disciplinas que tratan de dar dicha respuesta se encuentra la Psicología. Este artículo se centra en tres de sus áreas: social, educativa y clínica que si bien, por separado tienen aspectos diferentes y enriquecedores que aportar en el abordaje de la inmigración, es mediante el trabajo conjunto de todas ellas con lo que se podría optimizar del mejor modo posible futuras respuestas al fenómeno de la inmigración desde una perspectiva intercultural (AU)"
105548	es	Influencia causal del conocimiento fonologilo en el aprendizaje inicial de la lectoescritura	En este artículo presentamos los resultados obtenidos de una investigación cuasiexperimental en la que intentamos comprobar si entre el conocimiento fonológico y el aprendizaje inicial de la lectoescritura existe una relación causal. Para demostrarlo se utilizan dos muestras equiparadas de 36 alumnos y alumnas de Educación Infantil y se controlan algunas variables extrañas relevantes. Los resultados indican que un entrenamiento de los alumnos en tareas de conocimiento fonético conjuntamente con la enseñanza de la asociación letra-sonido facilita el aprendizaje tanto de la lectoescritura como del propio conocimiento fonético, estableciéndose, al menos en los primeros momentos del aprendizaje lectoescritor, una relación de facilitación mutua (AU)"
106334	es	Actitudes y conocimientos de losfarmacéuticos comunitarios al dispensar medicamentos a embarazadas	Este trabajo tuvo como objetivo evaluar losconocimientos y actitudes de los farmacéuticosdurante la dispensación de medicamentos agestantes.Métodos: Estudio transversal en 150 farmaciascomunitarias aleatoriamente seleccionadas deCuritiba (Brasil). Se aplicó un cuestionario cerradocon 25 preguntas, incluyendo escenarios dedispensación que contenían medicamento de riesgoA, B, D o X y preguntas sobre la interacción delfarmacéutico con las gestantes, médicos y ladisponibilidad de fuentes de información.Resultados: Los farmacéuticos decidieron la opcióncorrecta en el 53% en la interpretación de loscasos. Los menores índices de acierto estabanrelacionados con la prednisona y el captopril(24,8% en ambos) y los casos que generaronmayor indecisión fueron relativos al captopril(31,7%) y simvastatina (30,7%). La mayoría deAfirmó haber indicado medicamentos paragestantes o contactado con el médico para discutiralgo al respecto de una prescripción relativa a estetema. La mayor parte de los farmacéuticos (64,4%)dijo que no se sentía capaz de interpretar laclasificación de riesgo de la FDA y no disponía defuentes de información fiables en la farmacia.Concusiones: Los farmacéuticos actuando en ladispensación de medicamentos en Curitiba no sesienten aptos para interpretar informaciones sobreel uso de medicamentos en gestantes y nodisponen e fuentes de información fiables sobre eltema. Aún así, actúan en la orientación e indicaciónde medicamentos para embarazadas y discutencon el prescriptor estrategias terapéuticas"
10671	es	Aspectos de la extracción de órganos y tejidos que pueden interferir en la investigación judicial	La donación de órganos y tejidos de personas fallecidas es uno de los recursos más importantes con los que cuenta la medicina actual para ayudar a pacientes afectos de graves procesos patológicos, que generalmente ponen en peligro sus vidas. La Organización Nacional de Trasplantes en España realiza una labor meritoria, y representa un modelo en todo el mundo. En los casos de muerte violenta o sospechosa de criminalidad se precisa la autorización judicial para esta extracción, y recae en el médico forense la responsabilidad de emitir un dictamen sobre si la extracción puede o no interferir en la investigación de la causa de la muerte y sus circunstancias. Se debate entre la labor pericial del médico forense y su función sociosanitaria para salvar vidas. Se hace una revisión de la literatura médica, que en general defiende reducir al máximo las negativas a la extracción, o al menos que estas sean parciales. Se señala la intervención del médico forense en los casos que pueden ser más polémicos. La mejor coordinación entre los equipos de extracción, los médicos forenses e incluso las familias puede disminuir la tasa de negativas judiciales a la extracción, globalmente una de las más bajas del mundo (AU)"
106759	es	Dolor neuropático en la enfermedad de Fabry: remisión heterogénea en tres años de tratamiento de reemplazo enzimático	Introdución. La enfermedad de Fabry se asocia con undolor neuropático agudo (DN). Cuando seis varones con enfermedadde Fabry clásica finalizaron tres años de tratamiento de reemplazoenzimático (TRE), se analizó la evolución del DN. Pacientesy métodos. Todos recibieron 1 mg/kg de agalsidase beta cada 14días. El DN en manos y pies se evaluó a 0, 6, 12, 24 y 36 meses, condos modalidades: a) dolores muy intensos o crisis Fabry (CF), queobligaban al reposo, analgésicos y aplicación local de frío; b) acroparestesias(AP), sensaciones de hormigueos, pinchazos y quemazónde menor intensidad, que permitían continuar las tareas de lavida diaria. Se registró la intensidad de las CF (ICF) y de las AP(IAP) con la escala analógica visual, y la frecuencia de apariciónen días de ambas (FrCF y FrAP, respectivamente). En el análisis seusó la prueba de Wilcoxon de una cola, distribución binomial y elmétodo bootstrap. Resultados. En seis meses de TRE permanecióigual la ICF, la IAP y la FrCF, y empeoró la FrAP. Luego hubo unaevolución favorable, observada por los índices de DN que relacionanICF/FrCF y IAP/FrAP. Al año, la ICF persistía, pero habíamenores FrCF e IAP. A los dos años mejoraron las cuatro medicionesdel DN en cinco enfermos, aunque un paciente no varió los índicesde CF y AP. A los tres años, los seis pacientes mejorarontodas las variables del DN. La pendiente representativa del DN enfunción del tiempo en el total de remuestreos resultó p < 0,001. Conclusiones.El DN tuvo una respuesta favorable, significativa y heterogénea,y justifica la indicación temprana del TRE"
106825	en	Nutritional status assessment in colorectal cancer patients	The present study intended to evaluate the nutritional status of Portuguese colorectal patients and associated it with surgery type as well as quality of life outcomes. Malnutrition can affect up to 85% of cancer patients and specifically 30-60% in colorectal cancer and can significantly influence health outcomes. A sample of 50 colorectal cancer patients was evaluated in what refers to several anthropometric measures, food intake, clinical history, complications rate before and after surgery procedure. The sample was divided between convention and fast-track procedures. Most of the individuals were overweight or obese but had lost weight on the past six months. Despite mild, there were signs of malnutrition in this sample with high losses of fat free mass, weight and also fat mass during the hospitalization period. These results reinforce the importance of malnutrition assessment in colorectal patients as well as consider weight loss on the past months and body composition in order to complement nutritional status evaluation (AU)"
107111	es	Terapia Familiar y Servicios Sociales Comunitarios	El presente artículo reflexiona sobre la oportunidad e idoneidad del uso de modelos ytécnicas de terapia familiar en el contexto de los Servicios Sociales. Para ello se analizanlos fundamentos legales y normativos que justifican el tratamiento familiar, se exponen lasrazones técnicas que sugieren el por qué y para qué de la psicoterapia familiar, así comoalgunos de los modelos teóricos que dan marco o encuadre a estas prácticas. Concluyeel artículo con una breve descripción de experiencias de terapia familiar vinculadas a losServicios Sociales en tres corporaciones locales de la provincia de Sevilla y presentandoel perfil general de las peticiones de ayuda en los mismos(AU)"
10734	es	Jacques Lacan: una biografía intelectual (parte II)	En la segunda parte de este trabajo, continuamos el recorrido por la vida de Lacan y nos iniciamos con la influencia de Heidegger, que se muestra en el tema del? descubrimiento de la verdad?. Seguimos con ?el segundo relevo estructural?, en relación con la lectura de Jacobson y que permite teorizar el ?complejo de Edipo ?freudiano como ?metáfora?. Con esas premisas (estructurales), Lacan se dirige de nuevo al terreno de la psicosis y nos presenta el fenómeno de la ?forclusión?, en unión directa con un significante muy particular: el ?nombre-del-padre?. Asimismo, la influencia de Bataille se deja sentir en la creación de un término nuevo: el ?objeto a?, que queda solapado a ?lo real?. Acabamos la exposición con la primera influencia delas matemáticas sobre su obra psicoanalítica, que le viene de los textos de Kurt Gödel y le llevará a la formulación de una lógica muy particular: la del ?no-todo?"
107435	es	Síndrome metabólico en jóvenes: diagnóstico y tratamiento	El síndrome metabólico en adultos se puede definir como un trastorno complejo, representado por un conjunto de factores de riesgo que están asociados a un incremento de la mortalidad cardiovascular. Este mismo cuadro clínico ha sido observado en los niños y adolescentes, asociado a la obesidad, el incremento de la presión arterial y las alteraciones del metabolismo de los lípidos y de la glucosa, e incluso a la presencia precoz de lesiones ateroscleróticas en las arterias coronarias y la aorta. La resistencia a la insulina parece tener un importante papel por la activación del sistema nervioso simpático, la retención de sodio, el incremento de la presión arterial el estímulo al crecimiento celular, todos relacionados con el riesgo cardiovascular. El diagnóstico de la obesidad y de la hipertensión arterial se realizan de acuerdo con las curvas de normalidad para cada población y se consideran anormales los percentiles ≥ 95, glucosa > 110 mg/dl, triglicéridos > 150 mg/dl y lipoproteínas de alta densidad < 45 mg/dl. La dieta con bajo contenido de hidratos de carbono, grasas y sal, y la actividad física regular son la base del tratamiento, pero si no se consiguen resultados, está indicado el tratamiento con medicamentos. Sin embargo, lo más importante es el cambio del estilo de vida evitando el sedentarismo, con una dieta sana y mucha actividad física (AU)"
